,Lati,Long
9782,33.9602,-118.2629
9783,33.9397,-118.2483
9784,33.9247,-118.2696
9785,33.9402,-118.2652
9786,33.9536,-118.2782
9787,33.9323,-118.2502
9788,33.9556,-118.2682
9789,33.9431,-118.2894
9790,33.9547,-118.2717
9791,33.9456,-118.2323
9801,34.0746,-118.2966
9802,34.0564,-118.2879
9803,34.0617,-118.3066
9804,34.0709,-118.2985
9805,34.0672,-118.3016
9807,34.0817,-118.3102
9808,34.0598,-118.2862
9809,34.0464,-118.3069
9810,34.0597,-118.3066
9811,34.0777,-118.3012
9813,34.0636,-118.2954
9814,34.0418,-118.3134
9815,34.0416,-118.255
9816,34.0389,-118.2643
9817,34.0421,-118.2469
9818,34.0619,-118.2369
9819,34.0426,-118.2412
9820,34.046,-118.2509
9822,34.0408,-118.2511
9823,34.0467,-118.252
9824,34.0511,-118.2707
9825,34.0728,-118.2844
9826,34.0559,-118.2756
9827,34.0685,-118.2775
9828,34.0548,-118.282
9829,34.0721,-118.2818
9830,34.059,-118.2736
9831,34.057,-118.2691
9832,34.0764,-118.2892
9833,34.0677,-118.2821
9834,34.0511,-118.2707
9835,34.0535,-118.2609
9836,34.0547,-118.2772
9837,34.0174,-118.3078
9838,34.0037,-118.2871
9839,34.0064,-118.3089
9840,34.0199,-118.3608
9841,34.0119,-118.3152
9842,34.0097,-118.2842
9844,34.0325,-118.3605
9845,34.0279,-118.3644
9846,34.0001,-118.3192
9847,34.0061,-118.3002
9848,34.0256,-118.3351
9850,34.0036,-118.3319
9851,34.0072,-118.3373
9852,34.0273,-118.3024
9853,34.0407,-118.1939
9854,34.0474,-118.2229
9855,34.072,-118.2052
9856,34.0719,-118.2103
9857,34.072,-118.2052
9858,34.0676,-118.2129
9870,34.1034,-118.3333
9871,34.0929,-118.3048
9872,34.1016,-118.332
9873,34.1016,-118.3361
9874,34.0949,-118.3109
9875,34.0949,-118.3109
9876,34.1083,-118.3371
9877,34.0963,-118.3201
9878,34.1016,-118.331
9879,34.0944,-118.3386
9880,34.0998,-118.3324
9881,34.0981,-118.3136
9882,34.0962,-118.349
9883,34.0527,-118.3354
9884,34.0436,-118.3513
9885,34.0669,-118.3456
9886,34.0488,-118.337
9887,34.0753,-118.3837
9888,34.0406,-118.3486
9889,34.0514,-118.4476
9890,34.0441,-118.4675
9891,34.041,-118.3802
9899,34.0867,-118.2171
9900,34.1109,-118.2016
9901,34.0982,-118.2918
9902,34.1036,-118.2918
9903,34.0935,-118.2878
9904,33.9892,-118.3089
9905,34.1286,-118.2282
9906,33.9854,-118.3338
9907,33.9814,-118.3024
9908,33.9863,-118.3308
9909,33.9637,-118.3112
9910,33.9785,-118.3046
9912,33.9698,-118.2803
9913,33.9721,-118.2652
9914,33.9675,-118.2651
9915,33.9675,-118.2651
9916,33.9747,-118.2809
9917,33.9747,-118.2809
9918,33.9762,-118.309
9919,33.96,-118.309
9920,33.9899,-118.2958
9921,33.9709,-118.3112
9922,33.9783,-118.2871
9923,33.9783,-118.2871
9924,33.9783,-118.2871
9925,33.9783,-118.2871
9926,33.9615,-118.2919
9927,33.989,-118.3308
9928,33.9745,-118.3324
9929,33.9613,-118.2871
9930,33.985,-118.3002
9931,33.9892,-118.3002
9932,33.9629,-118.2586
9933,33.9983,-118.2608
9934,34.0378,-118.2483
9935,34.0259,-118.2535
9936,34.0259,-118.2535
9937,34.0092,-118.2652
9938,34.0218,-118.2707
9939,33.9951,-118.2586
9940,33.9924,-118.2739
9941,33.9924,-118.2739
9942,33.9939,-118.2499
9943,34.0259,-118.2535
9944,33.9934,-118.2739
9945,33.9934,-118.2739
9946,33.9966,-118.2696
9947,33.9939,-118.4524
9948,33.9856,-118.4705
9949,33.9541,-118.3962
9950,33.9598,-118.4167
9951,33.9905,-118.4478
9956,34.1444,-118.3956
9958,34.1389,-118.3416
9969,33.9492,-118.2739
9970,33.9533,-118.246
9971,33.933,-118.2425
9972,33.9347,-118.2761
9973,33.9351,-118.2318
9974,33.9327,-118.2351
9975,33.9529,-118.2739
9976,33.9533,-118.246
9977,33.9533,-118.246
9978,33.9533,-118.246
9979,33.9469,-118.2772
9980,33.9133,-118.2827
9981,33.9449,-118.2367
9982,33.9456,-118.2739
9983,33.9345,-118.2623
9984,33.9492,-118.2695
9985,33.9533,-118.246
9986,33.9533,-118.246
9987,33.9533,-118.246
9988,33.9327,-118.2351
9989,33.941,-118.2516
9990,33.9431,-118.2894
9991,33.941,-118.2516
9992,33.9464,-118.2869
10004,34.0728,-118.2878
10005,34.0598,-118.2929
10006,34.0578,-118.2916
10008,34.0453,-118.2864
10009,34.0454,-118.3134
10010,34.0453,-118.2864
10011,34.0672,-118.3116
10012,34.0672,-118.2966
10027,34.0449,-118.2458
10028,34.0408,-118.2428
10029,34.0474,-118.2531
10030,34.0669,-118.2275
10032,34.0483,-118.2631
10033,34.0442,-118.2439
10034,34.0407,-118.268
10035,34.0446,-118.249
10036,34.062,-118.2804
10037,34.0426,-118.2769
10038,34.0426,-118.2769
10039,34.0469,-118.2733
10040,34.0469,-118.2733
10041,34.0555,-118.2655
10042,34.0624,-118.2813
10043,34.0909,-118.2984
10044,34.0598,-118.2734
10045,34.0598,-118.2734
10046,34.0158,-118.2828
10047,34.0123,-118.3556
10048,34.0215,-118.346
10049,34.0328,-118.2888
10050,34.0328,-118.2888
10051,34.0256,-118.312
10052,34.0085,-118.3304
10053,34.0108,-118.3204
10054,34.0145,-118.2937
10055,34.0101,-118.2827
10056,34.0276,-118.3633
10057,34.021,-118.3002
10058,34.0106,-118.2842
10059,34.016,-118.3473
10060,34.0105,-118.2872
10061,34.02,-118.3062
10062,34.0145,-118.3045
10063,34.023,-118.3369
10064,34.0748,-118.1824
10065,34.0226,-118.207
10066,34.0226,-118.207
10067,34.0449,-118.2137
10068,34.0246,-118.1937
10069,34.0615,-118.214
10070,34.093,-118.1617
10071,34.059,-118.1947
10072,34.059,-118.1947
10073,34.0436,-118.2004
10074,34.0512,-118.2176
10075,34.0793,-118.1925
10076,34.0887,-118.1785
10077,34.0468,-118.2052
10078,34.0468,-118.2052
10079,34.0267,-118.1985
10080,34.0702,-118.213
10089,34.0835,-118.3124
10090,34.1017,-118.3093
10091,34.0926,-118.3223
10092,34.0926,-118.3223
10093,34.0998,-118.3295
10094,34.0908,-118.3092
10095,34.0908,-118.3005
10096,34.1036,-118.3049
10097,34.1018,-118.3071
10098,34.0384,-118.3618
10099,34.0399,-118.3435
10100,34.0837,-118.3532
10101,34.0445,-118.3397
10102,34.0399,-118.3435
10103,34.0552,-118.3581
10104,34.0735,-118.3828
10105,34.0426,-118.3764
10106,34.0477,-118.3254
10107,34.0762,-118.3532
10108,34.0387,-118.3717
10109,34.0314,-118.397
10110,34.0326,-118.3799
10111,34.0967,-118.4147
10112,34.0525,-118.3964
10113,34.0948,-118.414
10123,34.1131,-118.2809
10124,34.1131,-118.1894
10125,34.11,-118.2874
10126,34.1278,-118.1929
10127,34.0932,-118.2252
10128,34.1367,-118.2713
10129,34.0932,-118.2252
10130,34.1131,-118.1894
10131,34.1131,-118.1894
10132,34.0017,-118.2915
10133,33.9806,-118.2918
10134,33.9785,-118.3024
10135,33.9747,-118.2827
10136,33.9792,-118.2918
10137,33.9969,-118.3002
10138,33.9863,-118.3296
10140,33.9942,-118.2871
10141,33.9854,-118.3338
10142,33.9689,-118.2761
10143,33.9727,-118.2893
10144,33.9764,-118.2871
10145,33.9906,-118.3089
10146,33.9638,-118.2586
10147,33.9661,-118.2849
10148,33.9647,-118.2651
10149,33.9713,-118.2739
10150,34.0017,-118.2915
10151,33.967,-118.2739
10152,33.96,-118.2959
10153,33.9859,-118.3089
10154,33.96,-118.3003
10155,33.96,-118.3003
10156,34.0203,-118.2506
10157,34.0039,-118.2717
10158,34.0206,-118.2428
10159,33.9934,-118.2652
10160,33.9984,-118.274
10161,33.9748,-118.2652
10162,34.0082,-118.274
10163,33.9774,-118.2783
10164,33.997,-118.4761
10165,33.9575,-118.4501
10166,33.955,-118.4473
10171,34.1436,-118.3953
10180,33.9502,-118.2651
10181,33.9543,-118.2606
10182,33.9543,-118.2606
10183,33.9555,-118.2766
10184,33.9601,-118.2827
10185,33.9456,-118.2781
10186,33.9587,-118.2869
10187,33.9487,-118.2392
10188,33.9568,-118.2782
10189,33.9423,-118.2916
10190,33.9567,-118.2827
10191,33.9165,-118.2916
10192,33.9392,-118.2739
10193,33.9528,-118.2869
10194,33.9565,-118.2739
10195,33.9565,-118.2739
10196,33.9456,-118.2652
10197,33.9348,-118.2485
10206,34.0637,-118.2916
10207,34.0712,-118.3041
10208,34.0453,-118.2864
10209,34.0636,-118.296
10210,34.0799,-118.3068
10211,34.0799,-118.3068
10212,34.0799,-118.3068
10213,34.0799,-118.3068
10214,34.0587,-118.2891
10217,34.0439,-118.2514
10218,34.0365,-118.2676
10219,34.0449,-118.2458
10220,34.0615,-118.2412
10221,34.0529,-118.2329
10222,34.0421,-118.2469
10223,34.0446,-118.249
10224,34.0442,-118.2439
10225,34.0449,-118.2458
10226,34.0515,-118.2424
10227,34.0479,-118.2612
10228,34.0479,-118.2612
10229,34.0401,-118.2533
10230,34.0895,-118.2939
10231,34.0621,-118.2619
10232,34.08,-118.2881
10233,34.0658,-118.2814
10234,34.061,-118.2615
10235,34.0596,-118.2749
10236,34.0501,-118.2686
10237,34.0547,-118.2772
10238,34.0547,-118.2772
10239,34.0503,-118.2808
10240,34.058,-118.2759
10241,34.0677,-118.254
10242,34.0677,-118.254
10243,34.0544,-118.2767
10244,34.0641,-118.248
10245,34.01,-118.2915
10246,34.0276,-118.3417
10247,34.0054,-118.3338
10248,34.0276,-118.3351
10249,34.0251,-118.278
10250,34.0251,-118.278
10251,34.0274,-118.2867
10252,33.9985,-118.3308
10253,34.0125,-118.3435
10254,34.0278,-118.2915
10255,34.0278,-118.2915
10256,34.0826,-118.1854
10257,34.052,-118.1958
10258,34.0953,-118.2019
10259,34.1045,-118.1848
10260,34.0187,-118.2118
10261,34.0675,-118.2239
10262,34.0948,-118.1751
10263,34.0506,-118.2135
10273,33.8419,-118.3066
10274,34.0944,-118.318
10275,34.0401,-118.346
10276,34.0645,-118.3651
10277,34.0483,-118.372
10278,34.0836,-118.3486
10279,34.0387,-118.3717
10280,34.0459,-118.4428
10297,34.0932,-118.2252
10298,34.1018,-118.2945
10299,34.114,-118.1949
10300,34.0986,-118.2962
10301,34.1293,-118.219
10302,33.9951,-118.3089
10303,33.9933,-118.3138
10304,33.9712,-118.2652
10305,33.9792,-118.2893
10306,33.9889,-118.35
10307,33.9824,-118.2807
10308,33.9629,-118.2629
10309,33.9933,-118.2827
10310,33.9746,-118.3221
10311,33.9933,-118.3126
10312,33.9924,-118.3089
10313,33.961,-118.3025
10314,33.9611,-118.2827
10315,33.9601,-118.2739
10316,33.97,-118.3112
10317,33.9909,-118.3247
10318,33.9655,-118.2871
10319,33.9591,-118.3112
10320,33.9909,-118.3308
10321,33.9718,-118.2739
10322,34.0396,-118.2451
10323,34.0,-118.2521
10324,33.9907,-118.2674
10325,33.9933,-118.2652
10326,34.0073,-118.2716
10327,34.0073,-118.2716
10328,34.0111,-118.274
10329,33.9983,-118.2801
10330,34.0216,-118.2588
10331,34.0216,-118.2588
10332,34.0092,-118.2634
10333,33.9774,-118.2783
10334,33.9858,-118.2739
10335,33.993,-118.2435
10336,34.0206,-118.2428
10337,34.0281,-118.2582
10338,33.9998,-118.2774
10339,34.0239,-118.4035
10340,33.9976,-118.4751
10341,33.9913,-118.4767
10342,33.9842,-118.4125
10343,34.0042,-118.4624
10350,34.1499,-118.3635
10351,34.1499,-118.3635
10369,33.9401,-118.2761
10370,33.9348,-118.2485
10371,33.9019,-118.283
10372,33.9601,-118.2695
10373,33.9555,-118.2871
10374,33.9301,-118.2652
10375,33.9493,-118.263
10376,33.9256,-118.2695
10377,33.9529,-118.2651
10378,33.9456,-118.2323
10379,33.9529,-118.2717
10380,33.9301,-118.2652
10381,33.9411,-118.2739
10382,33.9357,-118.2739
10383,33.9303,-118.2532
10384,33.9102,-118.2827
10385,33.9601,-118.2827
10386,33.9601,-118.287
10393,34.0672,-118.2992
10394,34.0545,-118.2976
10395,34.0543,-118.3193
10396,34.0612,-118.3091
10397,34.0617,-118.3142
10398,34.069,-118.3004
10399,34.0618,-118.2916
10400,34.0636,-118.296
10401,34.0597,-118.3031
10402,34.0637,-118.2916
10403,34.055,-118.2904
10404,34.0672,-118.3047
10405,34.0518,-118.2947
10406,34.0738,-118.3017
10407,34.0672,-118.3004
10408,34.0385,-118.2878
10413,34.0884,-118.2258
10414,34.0442,-118.2439
10415,34.0461,-118.2395
10416,34.0454,-118.2333
10417,34.046,-118.2509
10418,34.0428,-118.2461
10419,34.0563,-118.2374
10420,34.0384,-118.2571
10421,34.0566,-118.2319
10422,34.0566,-118.2319
10423,34.0566,-118.2319
10424,34.0437,-118.2455
10425,34.0442,-118.2439
10426,34.0566,-118.2319
10427,34.0566,-118.2319
10428,34.0481,-118.2507
10429,34.0697,-118.273
10430,34.0663,-118.2789
10431,34.0435,-118.2789
10432,34.0517,-118.2663
10433,34.0562,-118.2673
10434,34.0733,-118.2766
10435,34.0619,-118.2654
10436,34.0413,-118.2742
10437,34.0663,-118.2789
10438,34.0517,-118.2798
10439,34.0585,-118.2724
10440,34.0836,-118.295
10441,34.0573,-118.2763
10442,34.0462,-118.276
10443,34.0111,-118.2872
10444,34.0101,-118.2872
10445,34.0158,-118.2828
10446,34.0108,-118.3204
10447,34.0155,-118.3497
10448,34.0326,-118.3471
10449,34.0326,-118.3471
10450,34.0211,-118.3145
10451,34.021,-118.3671
10452,34.0334,-118.3639
10453,34.0334,-118.3639
10454,34.0141,-118.3501
10455,34.0109,-118.2915
10456,34.017,-118.3477
10457,34.0125,-118.3435
10458,34.0336,-118.284
10459,34.0336,-118.284
10460,34.0295,-118.3305
10461,34.0324,-118.2776
10462,34.0336,-118.284
10463,34.0336,-118.284
10464,34.0109,-118.3002
10465,34.01,-118.3239
10466,34.0073,-118.298
10467,34.0839,-118.1731
10468,34.066,-118.2142
10469,34.0188,-118.198
10470,34.0437,-118.2098
10471,34.0276,-118.207
10472,34.0165,-118.198
10473,34.0468,-118.2078
10474,34.0528,-118.2215
10475,34.0311,-118.2143
10476,34.07,-118.1998
10481,34.1016,-118.332
10482,34.0944,-118.3266
10483,34.098,-118.3441
10484,34.1172,-118.3569
10485,34.1016,-118.3267
10486,34.1016,-118.3433
10487,34.1028,-118.3456
10488,34.1034,-118.3325
10489,34.0339,-118.3747
10490,34.048,-118.3434
10491,34.0461,-118.3189
10492,34.037,-118.4351
10493,34.0365,-118.436
10494,34.0553,-118.3899
10495,34.05,-118.4106
10496,34.0352,-118.4341
10510,34.1117,-118.2498
10511,34.0862,-118.2174
10512,34.1148,-118.1826
10513,34.0982,-118.2918
10514,34.1134,-118.1991
10515,34.0935,-118.2846
10516,34.0812,-118.252
10517,34.0904,-118.2354
10518,33.9678,-118.2871
10519,33.9933,-118.3089
10520,33.9933,-118.2827
10521,33.9916,-118.3002
10522,33.9964,-118.3101
10523,33.9834,-118.3115
10524,33.9834,-118.3115
10525,33.9698,-118.2827
10526,33.989,-118.3308
10527,33.9746,-118.3286
10528,33.9757,-118.328
10529,33.9637,-118.3003
10530,33.9754,-118.3046
10531,33.9746,-118.3003
10532,33.9863,-118.3308
10533,33.9728,-118.3155
10534,33.9806,-118.3003
10535,33.9722,-118.2739
10536,33.9636,-118.2916
10537,33.9807,-118.2827
10538,34.0002,-118.2478
10539,33.9983,-118.2801
10540,33.9858,-118.2739
10541,34.0038,-118.2783
10542,33.9754,-118.2739
10543,33.9994,-118.2499
10544,34.0136,-118.262
10545,33.9915,-118.2739
10546,33.9916,-118.2652
10547,34.0225,-118.2613
10548,33.9779,-118.2681
10549,33.993,-118.2422
10550,34.0141,-118.277
10551,34.0066,-118.2635
10552,33.9858,-118.2739
10553,34.001,-118.2441
10554,34.001,-118.2441
10555,34.001,-118.2441
10556,33.9912,-118.2456
10557,34.0039,-118.2609
10586,33.9343,-118.2335
10587,33.9367,-118.2871
10588,33.958,-118.2869
10589,33.9362,-118.2393
10590,33.9383,-118.2494
10591,33.9456,-118.2652
10592,33.9301,-118.2652
10593,33.9492,-118.2827
10594,33.9457,-118.2419
10595,33.9256,-118.2681
10596,33.9256,-118.2681
10597,33.9271,-118.276
10598,33.9547,-118.2564
10599,33.9492,-118.2827
10600,33.9303,-118.2435
10601,33.9551,-118.2915
10614,34.069,-118.2857
10615,34.0799,-118.3068
10616,34.0598,-118.2904
10617,34.0436,-118.3028
10618,34.0457,-118.2878
10619,34.0436,-118.309
10620,34.0559,-118.3142
10621,34.0653,-118.3214
10622,34.0636,-118.2954
10623,34.0473,-118.2916
10630,34.0545,-118.2378
10631,34.0449,-118.2458
10632,34.051,-118.2445
10633,34.0427,-118.2887
10634,34.0459,-118.2579
10635,34.0454,-118.236
10636,34.0387,-118.2439
10637,34.0423,-118.2666
10638,34.0435,-118.2427
10639,34.0596,-118.27
10640,34.0444,-118.2827
10641,34.0538,-118.2667
10642,34.0531,-118.2738
10643,34.0565,-118.2768
10644,34.0477,-118.2751
10645,34.0544,-118.2767
10646,34.0529,-118.2596
10647,34.0601,-118.2761
10648,34.0619,-118.2654
10649,34.0547,-118.2772
10650,34.0054,-118.3338
10651,34.0146,-118.3171
10652,34.0073,-118.298
10653,34.0108,-118.3152
10654,34.0074,-118.3239
10655,34.0031,-118.3532
10656,34.0276,-118.3229
10657,34.0206,-118.3473
10658,34.0206,-118.3473
10659,34.0206,-118.3473
10660,34.0206,-118.3473
10661,34.0206,-118.3473
10662,34.045,-118.2256
10663,34.021,-118.208
10664,34.0375,-118.2089
10665,34.0404,-118.2024
10666,34.0404,-118.2024
10667,34.0517,-118.2178
10668,34.0517,-118.2178
10669,34.0442,-118.2063
10670,34.0185,-118.2068
10671,34.0826,-118.1707
10681,34.103,-118.3196
10682,34.0871,-118.3266
10683,34.1016,-118.3387
10684,34.0918,-118.3092
10685,34.0908,-118.3092
10686,34.0908,-118.3266
10687,34.1035,-118.3194
10688,34.0761,-118.3731
10689,34.0835,-118.3474
10690,34.0838,-118.3584
10691,34.0399,-118.3272
10692,34.052,-118.3741
10693,34.0633,-118.3473
10694,34.057,-118.4646
10695,34.0508,-118.4592
10696,34.0409,-118.4579
10697,34.04,-118.4393
10705,34.1494,-118.4394
10706,34.1334,-118.4667
10711,34.121,-118.2271
10712,34.1241,-118.2208
10713,34.0884,-118.2258
10714,34.0884,-118.2258
10715,34.108,-118.25
10716,34.1111,-118.1898
10717,34.0893,-118.2685
10718,34.1075,-118.197
10719,34.1075,-118.197
10720,34.1018,-118.2918
10721,33.9746,-118.2981
10722,33.985,-118.2958
10723,33.9915,-118.3045
10724,33.9797,-118.2827
10725,33.9713,-118.2695
10726,33.9713,-118.2695
10727,33.9713,-118.2695
10728,33.9713,-118.2695
10729,33.9713,-118.2695
10730,34.0037,-118.3089
10731,33.9863,-118.3308
10732,33.9661,-118.2849
10733,34.002,-118.2816
10734,33.9564,-118.309
10735,33.9564,-118.309
10736,33.9647,-118.2695
10737,33.9647,-118.2695
10738,33.9622,-118.2842
10739,33.9859,-118.3002
10740,33.9806,-118.3338
10741,33.9739,-118.2695
10742,34.0027,-118.2896
10743,33.9821,-118.3318
10744,33.9863,-118.3282
10745,33.9728,-118.2783
10746,33.9609,-118.2739
10747,33.9746,-118.2981
10748,33.9746,-118.2981
10749,33.9746,-118.2981
10750,33.9746,-118.2981
10751,33.9637,-118.3046
10752,33.9892,-118.3089
10753,33.9892,-118.2892
10754,34.0017,-118.2915
10755,33.9757,-118.3338
10756,33.9757,-118.3338
10757,34.0067,-118.2609
10758,33.9797,-118.2739
10759,33.9786,-118.2717
10760,34.0268,-118.2513
10761,34.0216,-118.2588
10762,33.9965,-118.2718
10763,33.9916,-118.2652
10764,34.0163,-118.274
10765,33.993,-118.2455
10766,34.001,-118.2783
10767,34.0058,-118.2462
10768,33.9814,-118.2802
10769,34.0245,-118.2505
10770,34.0289,-118.2686
10771,34.0021,-118.2565
10772,34.026,-118.2412
10773,33.9784,-118.263
10774,33.9877,-118.4646
10775,34.0157,-118.4307
10776,34.024,-118.409
10777,34.024,-118.409
10779,34.1436,-118.3953
10783,34.143,-118.3727
10800,33.9312,-118.2695
10801,33.9492,-118.2784
10802,33.9491,-118.2916
10803,33.933,-118.2434
10804,33.9431,-118.2327
10805,33.9379,-118.2359
10806,33.9352,-118.2608
10807,33.9337,-118.2603
10808,33.9591,-118.2739
10809,33.9321,-118.2443
10810,33.9303,-118.2391
10811,33.9389,-118.2369
10812,33.933,-118.2652
10813,33.9406,-118.2348
10814,33.949,-118.2462
10815,33.956,-118.2772
10816,33.9493,-118.254
10817,33.8887,-118.287
10818,33.9447,-118.2673
10833,34.0672,-118.2941
10834,34.0637,-118.2843
10835,34.056,-118.2916
10836,34.0509,-118.2968
10845,33.9455,-118.3068
10852,34.0644,-118.2387
10853,34.0636,-118.3047
10854,34.0515,-118.2424
10855,34.0423,-118.2452
10856,34.0473,-118.2462
10857,34.0453,-118.2443
10858,34.0439,-118.2479
10859,34.0612,-118.2417
10860,34.0394,-118.2405
10861,34.0471,-118.2474
10862,34.0478,-118.2467
10863,34.0564,-118.2498
10864,34.0563,-118.2374
10865,34.0504,-118.2409
10866,34.0504,-118.2409
10867,34.0634,-118.2301
10868,34.0634,-118.2301
10869,34.0357,-118.2563
10870,34.0534,-118.2788
10871,34.0534,-118.2788
10872,34.0777,-118.2969
10873,34.0559,-118.28
10874,34.0784,-118.2791
10875,34.08,-118.2881
10876,34.0656,-118.2679
10877,34.0451,-118.2735
10878,34.0678,-118.2728
10879,34.0565,-118.2768
10880,34.0562,-118.2719
10881,34.0844,-118.299
10882,34.0164,-118.3312
10883,34.0215,-118.2868
10884,34.0073,-118.3108
10885,34.0256,-118.3061
10886,33.9978,-118.3258
10887,34.0328,-118.2974
10888,34.0291,-118.3535
10889,33.9988,-118.3181
10890,34.0325,-118.3587
10891,34.0128,-118.3045
10892,34.0191,-118.2977
10893,34.0242,-118.2945
10894,34.0174,-118.311
10895,34.0174,-118.311
10896,34.0132,-118.2959
10897,34.0132,-118.2959
10898,34.0255,-118.3548
10899,34.0074,-118.329
10900,34.0855,-118.1663
10901,34.0675,-118.1767
10902,34.0737,-118.2117
10903,34.066,-118.2102
10904,34.0506,-118.2101
10905,34.0255,-118.2071
10906,34.0238,-118.2058
10907,34.0472,-118.2198
10908,34.0675,-118.1767
10909,34.0257,-118.2023
10910,34.0253,-118.2224
10911,34.0344,-118.2257
10912,34.0344,-118.2257
10913,34.0344,-118.2257
10914,34.0218,-118.214
10915,34.0349,-118.2169
10916,34.0349,-118.2169
10917,34.0788,-118.1653
10918,34.0527,-118.1969
10919,34.0778,-118.1938
10920,34.0778,-118.1938
10921,34.0285,-118.2031
10929,34.1016,-118.332
10930,34.0907,-118.3363
10931,34.0971,-118.3267
10932,34.0981,-118.318
10933,34.1017,-118.3245
10934,34.098,-118.3237
10935,34.098,-118.3237
10936,34.0992,-118.3414
10937,34.098,-118.3528
10938,34.0432,-118.3385
10939,34.0872,-118.3614
10940,34.0641,-118.3714
10941,34.0432,-118.3385
10942,34.0453,-118.3504
10943,34.0459,-118.346
10944,34.0711,-118.344
10945,34.0604,-118.3248
10946,34.0595,-118.3762
10947,34.0529,-118.3519
10948,34.0442,-118.3827
10949,34.0489,-118.4491
10950,34.0495,-118.4609
10951,34.0445,-118.4452
10952,34.0527,-118.4699
10953,34.0456,-118.4519
10954,34.0365,-118.436
10980,34.0955,-118.2918
10981,34.1094,-118.2053
10982,34.1207,-118.2641
10983,34.085,-118.2556
10984,34.1038,-118.2013
10985,34.1112,-118.2315
10986,34.0882,-118.2692
10987,34.0947,-118.227
10988,34.1172,-118.1912
10989,34.0957,-118.2873
10990,34.0986,-118.2962
10991,34.1362,-118.2703
10992,34.0856,-118.2599
10993,34.0755,-118.2321
10994,33.9754,-118.309
10995,34.0037,-118.3138
10996,33.9655,-118.2871
10997,33.9818,-118.3352
10998,33.9628,-118.2739
10999,33.9933,-118.2827
11000,33.9862,-118.3002
11001,34.0027,-118.2915
11002,34.0027,-118.2915
11003,34.0027,-118.2915
11004,33.9851,-118.3046
11005,33.9851,-118.3046
11006,33.98,-118.3216
11007,33.9996,-118.2954
11008,33.96,-118.3068
11009,33.9721,-118.2608
11010,33.9907,-118.3089
11011,33.9699,-118.2739
11012,34.0019,-118.3089
11013,33.9636,-118.2893
11014,33.9622,-118.2827
11015,33.9699,-118.2739
11016,33.9718,-118.2783
11017,33.981,-118.2892
11018,33.9637,-118.2739
11019,33.9774,-118.2827
11020,33.996,-118.3002
11021,33.9932,-118.3193
11022,33.9615,-118.2919
11023,33.9615,-118.2919
11024,34.0006,-118.2915
11025,33.9855,-118.287
11026,33.9855,-118.287
11027,33.9892,-118.3089
11028,33.9746,-118.2918
11029,33.9629,-118.2651
11030,33.9806,-118.2918
11031,33.9806,-118.2918
11032,34.0138,-118.2565
11033,34.0085,-118.2395
11034,34.0085,-118.2395
11035,34.0382,-118.2432
11036,34.0058,-118.2565
11037,34.0121,-118.2768
11038,34.0039,-118.2665
11039,34.0199,-118.2575
11040,33.9967,-118.2478
11041,33.9824,-118.2783
11042,34.0058,-118.2565
11043,34.0058,-118.2565
11044,34.0277,-118.2574
11045,33.9975,-118.2521
11046,33.9991,-118.4766
